Date,growth_cumulative_ret,value_cumulative_ret
2020-01-03,0.9927666986598415,0.9932859852877627
2020-01-06,0.9991028580569479,0.9941615303671603
2020-01-07,0.9970284561515765,0.9911695525661656
2020-01-08,1.0052706089367602,0.9932859852877628
2020-01-09,1.0135126728520139,0.997664837512393
2020-01-10,1.0117184778358395,0.9938698072104326
2020-01-13,1.0209140272297468,0.9994891088665125
2020-01-14,1.017325637197398,1.001094400048479
2020-01-15,1.021362464896378,1.0013135054237037
2020-01-16,1.0308942981052933,1.008610966449396
2020-01-17,1.0348751377483916,1.010508544201912
2020-01-21,1.0343144573602077,1.0062757413602528
2020-01-22,1.0350431907859658,1.0066406457123054
2020-01-23,1.0368373858021402,1.0070056752674295
2020-01-24,1.027474049980449,0.9980294288567666
2020-01-27,1.0098120400981128,0.9840178279157653
2020-01-28,1.0224837368028157,0.9918993612702706
2020-01-29,1.024726636095411,0.9876668088347547
2020-01-30,1.0266892396288794,0.9921913974346769
2020-01-31,1.008690501581885,0.9746767397545859
2020-02-03,1.0207457075823827,0.9790555919792159
2020-02-04,1.0409866339625327,0.9898560471424622
2020-02-05,1.0452480359745477,1.00525420949942
2020-02-06,1.0514715971703816,1.0054001336793195
2020-02-07,1.0469859763250506,0.9991969474990342
2020-02-10,1.058256283104049,1.0026270108474065
2020-02-11,1.0588729515481143,1.0070056752674292
2020-02-12,1.0679561693505388,1.010654468381811
2020-02-13,1.067115015463368,1.0108732607493567
2020-02-14,1.0709838789947037,1.0105815375926293
2020-02-18,1.0707595712914582,1.0056189886484013
2020-02-19,1.078160836799261,1.0085380982617496
2020-02-20,1.0714883935871462,1.0087571410354383
2020-02-21,1.0546678042017708,1.0038674602788562
2020-02-24,1.0164842167004378,0.9747499835514467
2020-02-25,0.986094610927447,0.9443187509941908
2020-02-26,0.9862068536489997,0.9341747981366528
2020-02-27,0.9411271373218162,0.8946214575903707
2020-02-28,0.9417997938217629,0.8841127255838518
2020-03-02,0.9849172620951979,0.9171711567931213
2020-03-03,0.9551441470264126,0.893599675323395
2020-03-04,0.9965235860794147,0.9292852425831424
2020-03-05,0.9635545305890304,0.8973215870315662
2020-03-06,0.9487522661832147,0.8800261599297713
2020-03-09,0.8814691976822727,0.801795023916604
2020-03-10,0.929857186022538,0.8377726899422935
2020-03-11,0.8864030784543746,0.7928190279120845
2020-03-12,0.8054947389001461,0.71334725466286
2020-03-13,0.8775440794852657,0.7755234130056821
2020-03-16,0.7740960150723405,0.6848134120535128
2020-03-17,0.8191196544737126,0.7294022949347408
2020-03-18,0.7809361558423095,0.6793400971788682
2020-03-19,0.7845247236145181,0.6781725159350646
2020-03-20,0.7512195620489854,0.6505874622019754
2020-03-23,0.738043217446945,0.6215425406545331
2020-03-24,0.8054385731044048,0.6854703525699716
2020-03-25,0.8115963705520605,0.7015366611182927
2020-03-26,0.859959386442004,0.7442235841395004
2020-03-27,0.8307729017809539,0.7229537107342042
2020-03-30,0.8593409405993393,0.7434875152818174
2020-03-31,0.8471938430912521,0.7299454884606904
2020-04-01,0.8106966513810392,0.6956487362721876
2020-04-02,0.8258804343962182,0.712502697343673
2020-04-03,0.8131148910454663,0.7010213252757646
2020-04-06,0.8723874017987279,0.745695471448723
2020-04-07,0.8705878745867552,0.7505529750159148
2020-04-08,0.8975811382460633,0.7810960765176067
2020-04-09,0.9052857168248556,0.8014093358546729
2020-04-13,0.9028109558849672,0.7845551869785801
2020-04-14,0.9377897159717042,0.7999373233423785
2020-04-15,0.9253617006149804,0.7742515376032714
2020-04-16,0.936383793679571,0.7712340809772149
2020-04-17,0.9531422629838973,0.8016298810652202
2020-04-20,0.9408827450143974,0.7849970286181042
2020-04-21,0.9078161103409056,0.765198917318959
2020-04-22,0.9326724076641433,0.7774162330414787
2020-04-23,0.9316602680317094,0.7774162330414787
2020-04-24,0.9467315417155457,0.786616092137942
2020-04-27,0.957191443603143,0.8049420031201858
2020-04-28,0.9452130212221399,0.8114920644102194
2020-04-29,0.973049927126658,0.830259691828916
2020-04-30,0.9716438270946649,0.8115656212147592
2020-05-01,0.9461689061889026,0.7875727688077081
2020-05-04,0.9542104795421428,0.7866160921379421
2020-05-05,0.9670888877039571,0.7900750147943081
2020-05-06,0.968101116206321,0.7776371538612409
2020-05-07,0.9807538836159403,0.7877936270259346
2020-05-08,0.9938571327005801,0.806561004038488
2020-05-11,1.0014490242081695,0.7989070272665374
2020-05-12,0.9814851942696675,0.7808753435024522
2020-05-13,0.9668076143756005,0.762107966489899
2020-05-14,0.9770424976005124,0.7730738149106721
2020-05-15,0.9849156624364586,0.7727059682864379
2020-05-18,1.007353897835129,0.8078123461371631
2020-05-19,1.0013927695424982,0.7946382285418058
2020-05-20,1.0185444882869439,0.8090634378296953
2020-05-21,1.0120210799473897,0.8045738434882732
2020-05-22,1.0161265152323065,0.8042059968640389
2020-05-26,1.0180388183854117,0.8265797231497166
2020-05-27,1.0264740855284211,0.8455680209820319
2020-05-28,1.0282172692047922,0.8409314382346021
2020-05-29,1.036540115886389,0.8399010795572247
2020-06-01,1.0431196011517545,0.8443904860940394
2020-06-02,1.04969944189684,0.8530014525434352
2020-06-03,1.0588094095481857,0.8725048984136713
2020-06-04,1.0475625644306996,0.8775096407930143
2020-06-05,1.0708439088550001,0.9035632731563554
2020-06-08,1.080010575521667,0.9210061894764444
2020-06-09,1.0810789698197723,0.9029009489078195
2020-06-10,1.087152696313676,0.8829559118042022
2020-06-11,1.0281048487433797,0.8256229838784146
2020-06-12,1.0385646617610471,0.8401953067753833
2020-06-15,1.049675891365398,0.8476448895330172
2020-06-16,1.0713694856208456,0.8618623243236581
2020-06-17,1.07198944225232,0.8529763493275879
2020-06-18,1.0739614659983652,0.8521619033471104
2020-06-19,1.071594859763251,0.8449050081166026
2020-06-22,1.0834275354591025,0.8443126097835312
2020-06-23,1.090921670043724,0.8449050081166026
2020-06-24,1.0646642494045717,0.8200242155260702
2020-06-25,1.0768914187195624,0.8287621378900246
2020-06-26,1.0517609576623657,0.8098055790363488
2020-06-29,1.0623539867050587,0.8247633395891051
2020-06-30,1.0815681987842596,0.8339456076540147
2020-07-01,1.0967254096903774,0.8329089262215238
2020-07-02,1.1019092815754863,0.8371298347713848
2020-07-06,1.1252365717535817,0.8457193914955442
2020-07-07,1.117010148946003,0.8339456076540147
2020-07-08,1.1323925562546657,0.8364634414230234
2020-07-09,1.1371821122604955,0.8239488310070919
2020-07-10,1.140506469730902,0.8391290774180048
2020-07-13,1.1174607194909532,0.8381665788054115
2020-07-14,1.1300824712950128,0.8506807510105926
2020-07-15,1.135097045963528,0.8654167143220863
2020-07-16,1.1269269666915505,0.8646761381538273
2020-07-17,1.1307020724467671,0.8681565957385009
2020-07-20,1.1590442927730975,0.8625287176720196
2020-07-21,1.1483386655291317,0.8730437724336519
2020-07-22,1.1553819629590134,0.8780051319487004
2020-07-23,1.129575290604671,0.8770425707345709
2020-07-24,1.1230951619210126,0.8690450993358042
2020-07-27,1.1398867797092178,0.8702298960019469
2020-07-28,1.128786303366393,0.8674162073748493
2020-07-29,1.143830827201308,0.8790419385842626
2020-07-30,1.1474931570153923,0.8701558383851208
2020-07-31,1.1656931854537698,0.8673418993518802
2020-08-03,1.1807377092886848,0.8701558383851209
2020-08-04,1.1843439621769576,0.8741543862798972
2020-08-05,1.1912179623902452,0.8806708305452178
2020-08-06,1.2022620951974685,0.882077800061838
2020-08-07,1.1905418399630296,0.8914821157741537
2020-08-10,1.1844568269880198,0.8996275772035007
2020-08-11,1.1668765774412566,0.8987390110046616
2020-08-12,1.1912179623902452,0.9045147538986517
2020-08-13,1.1973035085848347,0.8988131312230232
2020-08-14,1.195049589420923,0.899479461969849
2020-08-17,1.2072769364757736,0.8977020791660275
2020-08-18,1.2171938430912512,0.8945181650563364
2020-08-19,1.2114463581102692,0.8903712515217654
2020-08-20,1.225026038889481,0.8863726410254535
2020-08-21,1.2313366926166858,0.886965039358525
2020-08-24,1.2371405211332689,0.9002199755365723
2020-08-25,1.246550069318545,0.899553519586675
2020-08-26,1.2724132629483484,0.897776324587461
2020-08-27,1.2709484198926448,0.904144591017594
2020-08-28,1.2776533006291988,0.9103646170110036
2020-08-31,1.2842458497742701,0.9027376841025095
2020-09-01,1.3043615584230916,0.9056255555495044
2020-09-02,1.317546656713234,0.9201392834089845
2020-09-03,1.253086363797945,0.901108353930804
2020-09-04,1.2337033877217303,0.899849624850907
2020-09-08,1.1878936937897688,0.8831885391111549
2020-09-09,1.2213070100600758,0.8939257667232652
2020-09-10,1.1974161956560376,0.880744888162044
2020-09-11,1.1920070384984534,0.8857061850755564
2020-09-14,1.2117846859336672,0.8982206702884166
2020-09-15,1.2252512352920264,0.8975541517369836
2020-09-16,1.2098126621876217,0.9032560874202908
2020-09-17,1.193922896448757,0.899331221533126
2020-09-18,1.1814139205858303,0.8908158476288641
2020-09-21,1.1822591624897796,0.8704519436493533
2020-09-22,1.2011348690057224,0.8728216621847104
2020-09-23,1.1684611282926305,0.8550895893708608
2020-09-24,1.1724701397035298,0.8565795685239235
2020-09-25,1.1976514343606692,0.8664143323962518
2020-09-28,1.217808112047207,0.8804956088465745
2020-09-29,1.2146462088087868,0.8737155495140908
2020-09-30,1.2245834666382278,0.8801230045056212
2020-10-01,1.240110287583093,0.8822836965130137
2020-10-02,1.215154367068358,0.8848169302598239
2020-10-05,1.2389811062528875,0.8991217567944113
2020-10-06,1.2193325868259206,0.8909262767379773
2020-10-07,1.241917102129323,0.9050822368204837
2020-10-08,1.246829032028722,0.9169283254358374
2020-10-09,1.2658000071095938,0.9184929882210836
2020-10-12,1.2940306956738112,0.9257199599174895
2020-10-13,1.2931271550958012,0.9164812878688436
2020-10-14,1.2828511250933128,0.9126816250532356
2020-10-15,1.275849952010237,0.915587212734856
2020-10-16,1.2704863851267278,0.9178968963974014
2020-10-19,1.251628097117059,0.9047842535101784
2020-10-20,1.2548466105008704,0.9091798829463972
2020-10-21,1.2517411396679814,0.9054545281537583
2020-10-22,1.2508942981052926,0.9178968963974012
2020-10-23,1.2570486296256793,0.9191635758723421
2020-10-26,1.2367789982581487,0.900239319411128
2020-10-27,1.243215314066332,0.8889146389872731
2020-10-28,1.1965785076961353,0.8630615193430301
2020-10-29,1.211089189861718,0.8696923992157536
2020-10-30,1.1833104048914007,0.8696923992157536
2020-11-02,1.19002923820696,0.885934367673469
2020-11-03,1.2111454445273893,0.9025488778706018
2020-11-04,1.264105968504496,0.9023254529894087
2020-11-05,1.292901336603746,0.9179714548265131
2020-11-06,1.2941435604848737,0.9166304673286033
2020-11-09,1.271841384948988,0.9546278467031127
2020-11-10,1.2532658810564854,0.9655799853875501
2020-11-11,1.276697149052646,0.9626743977059297
2020-11-12,1.2692441612456002,0.9501573458301028
2020-11-13,1.2788987238278051,0.9687090605518994
2020-11-16,1.2856178237531544,0.9868882961358143
2020-11-17,1.2833592833528842,0.9827156533700385
2020-11-18,1.271615477587003,0.9713166023216787
2020-11-19,1.2800281717678001,0.974073573957361
2020-11-20,1.272970655149123,0.9699010563946568
2020-11-23,1.2733656819878418,0.9831630039447112
2020-11-24,1.2865777078667655,1.0041732687811342
2020-11-25,1.2926752515019013,0.9977658763911398
2020-11-27,1.302838327823397,0.9970209181153763
2020-11-30,1.3056051153531685,0.9864410707642132
2020-12-01,1.3187040098112397,0.9956052469852829
2020-12-02,1.315429241761757,1.0007460851034078
2020-12-03,1.3153728093562256,1.002832093478617
2020-12-04,1.323841847072624,1.0156468782586061
2020-12-07,1.3284150936689056,1.009984381542839
2020-12-08,1.333327379048025,1.0134863740558209
2020-12-09,1.3104042693114355,1.0115492947342288
2020-12-10,1.3144694465180757,1.0104318573205835
2020-12-11,1.312549500550993,1.0084202195698795
2020-12-14,1.3167007927197747,0.9982875975903174
2020-12-15,1.3319697131278656,1.013403865231665
2020-12-16,1.3391518253883612,1.0107099333425116
2020-12-17,1.3515933489744405,1.0157236903430067
2020-12-18,1.3504055134904547,1.011233970798513
2020-12-21,1.3495007287334249,1.0061450919550838
2020-12-22,1.3556651025558986,1.0004578050311486
2020-12-23,1.3467862855924064,1.008015813648751
2020-12-24,1.3531202232412634,1.0108596762160937
2020-12-28,1.3643174789378263,1.0133291815994814
2020-12-29,1.361489726636095,1.0104856320398174
2020-12-30,1.3605850307489953,1.0153494583621232
2020-12-31,1.3636953005581027,1.0232071405314969
2021-01-04,1.3444676691194763,1.009437744932422
2021-01-05,1.3514801286836582,1.0181183868911392
2021-01-06,1.3364372933774127,1.0436370265297181
2021-01-07,1.3668056592371403,1.0527667719061096
2021-01-08,1.3809437986562865,1.0534399888218708
2021-01-11,1.3643739113433575,1.0542631990173574
2021-01-12,1.3614897266360952,1.0593519526577149
2021-01-13,1.3680500159965872,1.058379375197861
2021-01-14,1.3557213572215705,1.0623455580986396
2021-01-15,1.3484262912800824,1.0522429222547156
2021-01-19,1.3639779069354092,1.0568824472743272
2021-01-20,1.3929893178344175,1.0618218336503173
2021-01-21,1.4007369983292453,1.0553860201630794
2021-01-22,1.4001149088194518,1.049698545434537
2021-01-25,1.4103505918737334,1.0486510339363562
2021-01-26,1.4087671963314492,1.0438615782385554
2021-01-27,1.3735919448295473,1.0166967060136112
2021-01-28,1.3811134513526004,1.031289374409708
2021-01-29,1.3529505705449505,1.0135535455037115
2021-02-01,1.38156579929615,1.024254839834285
2021-02-02,1.4045824890689982,1.0388477586365248
2021-02-03,1.4013590878390385,1.04311323947986
2021-02-04,1.4162322704489705,1.0565083404965152
2021-02-05,1.4220004621236353,1.0621211941944098
2021-02-08,1.4304264867939278,1.0737952537894442
2021-02-09,1.4296351889374705,1.0740197428967457
2021-02-10,1.4272598734492192,1.0755910414447845
2021-02-11,1.4328584124275705,1.0763395054065514
2021-02-12,1.440323486545092,1.0826255760202073
2021-02-16,1.4335369343428952,1.0844217392847622
2021-02-17,1.4295218797767582,1.085394567150759
2021-02-18,1.424658295119263,1.0794077318781239
2021-02-19,1.4160623511428667,1.0850949562005234
2021-02-22,1.3858636379794527,1.0893606248484662
2021-02-23,1.3820747573850907,1.0929527009714328
2021-02-24,1.3913491344068816,1.108667814904037
2021-02-25,1.3485394227009342,1.0871906052122424
2021-02-26,1.3525546550069312,1.0743187278316233
2021-03-01,1.3884083395542277,1.0987899185735575
2021-03-02,1.370594806441292,1.0948234852666356
2021-03-03,1.333383278233976,1.0922041118065944
2021-03-04,1.3099145959972978,1.0796322209854257
2021-03-05,1.3294811773488315,1.1035044402330316
2021-03-08,1.3009225587430229,1.1126338726017442
2021-03-09,1.3436193167679775,1.111960655685983
2021-03-10,1.3422054850520768,1.126553198879008
2021-03-11,1.370424798265258,1.1300702783621122
2021-03-12,1.3628470370765338,1.1397239359914333
2021-03-15,1.3757408197362326,1.1449625577084446
2021-03-16,1.379586665955706,1.1371048129375352
2021-03-17,1.3809437986562856,1.142941654930445
2021-03-18,1.3458818563150963,1.1341114579027534
2021-03-19,1.349783601720521,1.1296962967873716
2021-03-22,1.3698596743805755,1.1295466791168611
2021-03-23,1.365165653549464,1.11353182903095
2021-03-24,1.3461075859372214,1.1136070760769556
2021-03-25,1.3451560555970274,1.127238059680424
2021-03-26,1.3667910845686246,1.1459491579123127
2021-03-29,1.3656016494258996,1.1409891130295156
2021-03-30,1.3588054104013358,1.1430936514593149
2021-03-31,1.3764758629270195,1.1388105795844259
2021-04-01,1.3982239344495386,1.1486539198671555
2021-04-05,1.4224073975329699,1.158798623943123
2021-04-06,1.42337021435427,1.1596252146215413
2021-04-07,1.4266549358359095,1.1572955610690825
2021-04-08,1.4419468735558625,1.157821789578836
2021-04-09,1.4543498275923346,1.163457680641897
2021-04-12,1.4551995129927826,1.164359267960178
2021-04-13,1.470264388041661,1.1609779086066414
2021-04-14,1.4551995129927828,1.165185983841668
2021-04-15,1.4787597312573308,1.171422849648202
2021-04-16,1.4805157122036177,1.177209109600203
2021-04-19,1.4686219828658764,1.173226399893979
2021-04-20,1.4598438555330409,1.162480595871467
2021-04-21,1.4717935729266636,1.1754804307912172
2021-04-22,1.4591073904233753,1.1670645307273075
2021-04-23,1.4777968255661007,1.1784866817423696
2021-04-26,1.4856692794426067,1.179087531282771
2021-04-27,1.4814218300095974,1.1811918193064275
2021-04-28,1.4770041946606935,1.1831451124257861
2021-04-29,1.4800622089509785,1.193064701379094
2021-04-30,1.471057463296718,1.183896956870485
2021-05-03,1.4655074473001306,1.1914861410529047
2021-05-04,1.443759286907681,1.1925380972601256
2021-05-05,1.4369059933880761,1.1966714262614326
2021-05-06,1.4444386086523757,1.206515142153377
2021-05-07,1.4551995129927828,1.2156828866619862
2021-05-10,1.4262019658028502,1.2143303178799572
2021-05-11,1.4207085599516538,1.1987749630666598
2021-05-12,1.3851976467242535,1.1756309248832286
2021-05-13,1.3978274856919406,1.192162738451598
2021-05-14,1.4240497138388248,1.207867961341549
2021-05-17,1.4173101738295821,1.20666576144846
2021-05-18,1.4093811098076845,1.1956192196480686
2021-05-19,1.409211101631651,1.1886310102091218
2021-05-20,1.4332250008886984,1.195017869295381
2021-05-21,1.4264851942696657,1.1993765638254905
2021-05-24,1.4462509331342632,1.2062899018276463
2021-05-25,1.4481765667768647,1.1996018041512213
2021-05-26,1.4521976644982393,1.2030585357538348
2021-05-27,1.4456281326650302,1.209521142698386
2021-05-28,1.4506688350929569,1.2107984644344092
2021-06-01,1.4433626604102225,1.21493129262343
2021-06-02,1.4463075432796546,1.2160583706735848
2021-06-03,1.4341875511002085,1.21493129262343
2021-06-04,1.4541234758806998,1.2203418181576886
2021-06-07,1.4585976325050642,1.216358983248393
2021-06-08,1.4614859052291056,1.2166597210262726
2021-06-09,1.461599392129678,1.2114744358177447
2021-06-10,1.4772604955387285,1.2106827767962907
2021-06-11,1.4804356403967143,1.2139256615526852
2021-06-14,1.4938741957271329,1.2076661339901993
2021-06-15,1.4855955174007314,1.2087972185386442
2021-06-16,1.4794151469908634,1.200953872120964
2021-06-17,1.497786605524154,1.185945905136513
2021-06-18,1.4882607266005468,1.1636974445239283
2021-06-21,1.500394937968788,1.18647401169234
2021-06-22,1.515590985034303,1.1879065852370936
2021-06-23,1.51547794248338,1.1860209017763756
2021-06-24,1.523075788276278,1.1941662380026512
2021-06-25,1.525684120720912,1.2014067316307853
2021-06-28,1.537988162525327,1.196202665961524
2021-06-29,1.543204827414595,1.192356051994082
2021-06-30,1.539349116632895,1.1962779130075296
2021-07-01,1.5443389854608784,1.2045741189350312
2021-07-02,1.5613497564963907,1.2071380274343726
2021-07-06,1.5699114855497485,1.1960516710572262
2021-07-07,1.574958231132913,1.1988425727253003
2021-07-08,1.5641850627421696,1.1866245057843514
2021-07-09,1.5767724218833308,1.2041967568773584
2021-07-12,1.5795510291137884,1.2089482134429417
2021-07-13,1.5772834239806612,1.199822537166376
2021-07-14,1.579381109807685,1.1976354899124204
2021-07-15,1.569911485549749,1.1964287827087554
2021-07-16,1.5594785112509326,1.1876048458346415
2021-07-19,1.542694714016565,1.16611098413433
2021-07-20,1.5670196580285087,1.1850406869291568
2021-07-21,1.578360172052184,1.1959010517621431
2021-07-22,1.5887936795705802,1.1922055579020703
2021-07-23,1.6110207600156408,1.1988425727253003
2021-07-26,1.6114747076179299,1.2031409193749192
2021-07-27,1.5960513312715505,1.2032920394822884
2021-07-28,1.5992833528847172,1.202311449025855
2021-07-29,1.602004727880274,1.2101550458496786
2021-07-30,1.591401656535494,1.2064596771926774
2021-08-02,1.5891903949379684,1.203442783980443
2021-08-03,1.5997367672674268,1.213473428058222
2021-08-04,1.6010408446198139,1.2016323475657307
2021-08-05,1.6119848210159602,1.2087220966957102
2021-08-06,1.6058044506060922,1.2167915598606223
2021-08-09,1.605747396111051,1.214529015154518
2021-08-10,1.598602964700863,1.2216938861274316
2021-08-11,1.5962216060573737,1.229310865391737
2021-08-12,1.6045568945291662,1.2306686927027715
2021-08-13,1.6082993850200837,1.2307439397487772
2021-08-16,1.6117580249546757,1.230970306902152
2021-08-17,1.5968451174860467,1.2249365204776832
2021-08-18,1.5821024848032412,1.211437125302421
2021-08-19,1.5870927091109444,1.2076661339901995
2021-08-20,1.6039893711563749,1.2149060016029758
2021-08-23,1.6244591376061988,1.222372737181413
2021-08-24,1.6280878745867542,1.2262184747273541
2021-08-25,1.6307532615264295,1.2307439397487772
2021-08-26,1.6212267605133124,1.223277704982626
2021-08-27,1.637160783477302,1.2338364556162318
